"subject" "activity" "variable" "average"
"397" 1 "WALKING_DOWNSTAIRS" "fbodyaccmeanz" -0.225574471693878
"398" 1 "WALKING_DOWNSTAIRS" "fbodyaccstdx" 0.0243308391387755
"399" 1 "WALKING_DOWNSTAIRS" "fbodyaccstdy" -0.112963739953061
"400" 1 "WALKING_DOWNSTAIRS" "fbodyaccstdz" -0.297927894693878
"401" 1 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanx" -0.0276638676122449
"402" 1 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeany" -0.12866715764898
"403" 1 "WALKING_DOWNSTAIRS" "fbodyaccjerkmeanz" -0.288334735714286
"404" 1 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdx" -0.0863278966402041
"405" 1 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdy" -0.134580008877551
"406" 1 "WALKING_DOWNSTAIRS" "fbodyaccjerkstdz" -0.401721464285714
"407" 1 "WALKING_DOWNSTAIRS" "fbodygyromeanx" -0.352449631363265
"408" 1 "WALKING_DOWNSTAIRS" "fbodygyromeany" -0.0557022524693878
"409" 1 "WALKING_DOWNSTAIRS" "fbodygyromeanz" -0.0318694271979592
"410" 1 "WALKING_DOWNSTAIRS" "fbodygyrostdx" -0.495422486102041
"411" 1 "WALKING_DOWNSTAIRS" "fbodygyrostdy" -0.181414728657143
"412" 1 "WALKING_DOWNSTAIRS" "fbodygyrostdz" -0.238443565306122
"413" 1 "WALKING_DOWNSTAIRS" "fbodyaccmagmean" 0.0965845343040816
"414" 1 "WALKING_DOWNSTAIRS" "fbodyaccmagstd" -0.186530301073469
"415" 1 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagmean" 0.0262184949326531
"416" 1 "WALKING_DOWNSTAIRS" "fbodybodyaccjerkmagstd" -0.104052260726531
"417" 1 "WALKING_DOWNSTAIRS" "fbodybodygyromagmean" -0.185720285744898
"418" 1 "WALKING_DOWNSTAIRS" "fbodybodygyromagstd" -0.398350390122449
"419" 1 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagmean" -0.281963359177551
"420" 1 "WALKING_DOWNSTAIRS" "fbodybodygyrojerkmagstd" -0.391919876612245
"421" 1 "WALKING_UPSTAIRS" "wBodyAccMeanX" 1.86910682725633
"422" 1 "WALKING_UPSTAIRS" "wBodyAccStdX" 21.2818722699302
"423" 1 "WALKING_UPSTAIRS" "wBodyAccMeanY" 1.87008194154485
"424" 1 "WALKING_UPSTAIRS" "wBodyAccStdY" 21.2814032107662
"425" 1 "WALKING_UPSTAIRS" "wBodyAccMeanZ" 1.87723620881045
"426" 1 "WALKING_UPSTAIRS" "wBodyAccStdZ" 21.2808438074677
"427" 1 "WALKING_UPSTAIRS" "wBodyGyroMeanX" 1.95367988048352
"428" 1 "WALKING_UPSTAIRS" "wBodyGyroStdX" 21.2779321354081
"429" 1 "WALKING_UPSTAIRS" "wBodyGyroMeanY" 1.83248923555071
"430" 1 "WALKING_UPSTAIRS" "wBodyGyroStdY" 21.2990957163405
"431" 1 "WALKING_UPSTAIRS" "wBodyGyroMeanZ" 1.8613440751963
"432" 1 "WALKING_UPSTAIRS" "wBodyGyroStdZ" 21.2829643940255
"433" 1 "WALKING_UPSTAIRS" "wTotalAccMeanX" 2.82910605348837
"434" 1 "WALKING_UPSTAIRS" "wTotalAccStdX" 21.1966838402529
"435" 1 "WALKING_UPSTAIRS" "wTotalAccMeanY" 1.52910465632397
"436" 1 "WALKING_UPSTAIRS" "wTotalAccStdY" 21.3116481595884
"437" 1 "WALKING_UPSTAIRS" "wTotalAccMeanZ" 1.79822869491909
"438" 1 "WALKING_UPSTAIRS" "wTotalAccStdZ" 21.2877923954034
"439" 1 "WALKING_UPSTAIRS" "tbodyaccmeanx" 0.255461689622641
"440" 1 "WALKING_UPSTAIRS" "tbodyaccmeany" -0.0239531492643396
"441" 1 "WALKING_UPSTAIRS" "tbodyaccmeanz" -0.0973020020943396
"442" 1 "WALKING_UPSTAIRS" "tbodyaccstdx" -0.35470802509434
"443" 1 "WALKING_UPSTAIRS" "tbodyaccstdy" -0.00232026501698113
"444" 1 "WALKING_UPSTAIRS" "tbodyaccstdz" -0.0194792388471698
"445" 1 "WALKING_UPSTAIRS" "tgravityaccmeanx" 0.89335109754717
"446" 1 "WALKING_UPSTAIRS" "tgravityaccmeany" -0.362153364339623
"447" 1 "WALKING_UPSTAIRS" "tgravityaccmeanz" -0.075402939754717
"448" 1 "WALKING_UPSTAIRS" "tgravityaccstdx" -0.956367027924528
"449" 1 "WALKING_UPSTAIRS" "tgravityaccstdy" -0.952849233207547
"450" 1 "WALKING_UPSTAIRS" "tgravityaccstdz" -0.912379410377358
"451" 1 "WALKING_UPSTAIRS" "tbodyaccjerkmeanx" 0.101372729922642
"452" 1 "WALKING_UPSTAIRS" "tbodyaccjerkmeany" 0.0194863076188679
"453" 1 "WALKING_UPSTAIRS" "tbodyaccjerkmeanz" -0.0455625449113208
"454" 1 "WALKING_UPSTAIRS" "tbodyaccjerkstdx" -0.446843887735849
"455" 1 "WALKING_UPSTAIRS" "tbodyaccjerkstdy" -0.378274426037736
"456" 1 "WALKING_UPSTAIRS" "tbodyaccjerkstdz" -0.706593530943396
"457" 1 "WALKING_UPSTAIRS" "tbodygyromeanx" 0.050549379754717
"458" 1 "WALKING_UPSTAIRS" "tbodygyromeany" -0.166170015088679
"459" 1 "WALKING_UPSTAIRS" "tbodygyromeanz" 0.0583595463981132
"460" 1 "WALKING_UPSTAIRS" "tbodygyrostdx" -0.544871104528302
"461" 1 "WALKING_UPSTAIRS" "tbodygyrostdy" 0.00410518379811321
"462" 1 "WALKING_UPSTAIRS" "tbodygyrostdz" -0.50716867490566
"463" 1 "WALKING_UPSTAIRS" "tbodygyrojerkmeanx" -0.122232768011321
"464" 1 "WALKING_UPSTAIRS" "tbodygyrojerkmeany" -0.0421485884509434
"465" 1 "WALKING_UPSTAIRS" "tbodygyrojerkmeanz" -0.0407125527654717
"466" 1 "WALKING_UPSTAIRS" "tbodygyrojerkstdx" -0.614786508490566
"467" 1 "WALKING_UPSTAIRS" "tbodygyrojerkstdy" -0.601696656226415
"468" 1 "WALKING_UPSTAIRS" "tbodygyrojerkstdz" -0.606332002264151
"469" 1 "WALKING_UPSTAIRS" "tbodyaccmagmean" -0.129927630735849
"470" 1 "WALKING_UPSTAIRS" "tbodyaccmagstd" -0.324970929245283
"471" 1 "WALKING_UPSTAIRS" "tgravityaccmagmean" -0.129927630735849
"472" 1 "WALKING_UPSTAIRS" "tgravityaccmagstd" -0.324970929245283
"473" 1 "WALKING_UPSTAIRS" "tbodyaccjerkmagmean" -0.466503446226415
"474" 1 "WALKING_UPSTAIRS" "tbodyaccjerkmagstd" -0.478991622075472
"475" 1 "WALKING_UPSTAIRS" "tbodygyromagmean" -0.126735589969811
"476" 1 "WALKING_UPSTAIRS" "tbodygyromagstd" -0.14861931805283
"477" 1 "WALKING_UPSTAIRS" "tbodygyrojerkmagmean" -0.59488286509434
"478" 1 "WALKING_UPSTAIRS" "tbodygyrojerkmagstd" -0.648553044339623
"479" 1 "WALKING_UPSTAIRS" "fbodyaccmeanx" -0.404321784150943
"480" 1 "WALKING_UPSTAIRS" "fbodyaccmeany" -0.190976720811321
"481" 1 "WALKING_UPSTAIRS" "fbodyaccmeanz" -0.433349702075472
"482" 1 "WALKING_UPSTAIRS" "fbodyaccstdx" -0.337428188679245
"483" 1 "WALKING_UPSTAIRS" "fbodyaccstdy" 0.0217695106566038
"484" 1 "WALKING_UPSTAIRS" "fbodyaccstdz" 0.0859565543849057
"485" 1 "WALKING_UPSTAIRS" "fbodyaccjerkmeanx" -0.479875245660377
"486" 1 "WALKING_UPSTAIRS" "fbodyaccjerkmeany" -0.41344458754717
"487" 1 "WALKING_UPSTAIRS" "fbodyaccjerkmeanz" -0.685474353962264
"488" 1 "WALKING_UPSTAIRS" "fbodyaccjerkstdx" -0.461907025849057
"489" 1 "WALKING_UPSTAIRS" "fbodyaccjerkstdy" -0.381777065283019
"490" 1 "WALKING_UPSTAIRS" "fbodyaccjerkstdz" -0.726040200754717
"491" 1 "WALKING_UPSTAIRS" "fbodygyromeanx" -0.492611667924528
"492" 1 "WALKING_UPSTAIRS" "fbodygyromeany" -0.319474609056604
"493" 1 "WALKING_UPSTAIRS" "fbodygyromeanz" -0.453597213018868
"494" 1 "WALKING_UPSTAIRS" "fbodygyrostdx" -0.565892490754717
"495" 1 "WALKING_UPSTAIRS" "fbodygyrostdy" 0.151538905566038
"496" 1 "WALKING_UPSTAIRS" "fbodygyrostdz" -0.57170784
"497" 1 "WALKING_UPSTAIRS" "fbodyaccmagmean" -0.352395944716981
"498" 1 "WALKING_UPSTAIRS" "fbodyaccmagstd" -0.416260101509434
"499" 1 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagmean" -0.44265216245283
"500" 1 "WALKING_UPSTAIRS" "fbodybodyaccjerkmagstd" -0.533059853773585
"501" 1 "WALKING_UPSTAIRS" "fbodybodygyromagmean" -0.325961457396226
"502" 1 "WALKING_UPSTAIRS" "fbodybodygyromagstd" -0.182985518264151
"503" 1 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagmean" -0.634665082075472
"504" 1 "WALKING_UPSTAIRS" "fbodybodygyrojerkmagstd" -0.693930521509434
"505" 2 "LAYING" "wBodyAccMeanX" 58.0899238404563
"506" 2 "LAYING" "wBodyAccStdX" 659.765817937838
"507" 2 "LAYING" "wBodyAccMeanY" 58.0886161263644
"508" 2 "LAYING" "wBodyAccStdY" 659.765933825318
"509" 2 "LAYING" "wBodyAccMeanZ" 58.0894953985094
"510" 2 "LAYING" "wBodyAccStdZ" 659.765855802426
"511" 2 "LAYING" "wBodyGyroMeanX" 58.0985603759214
"512" 2 "LAYING" "wBodyGyroStdX" 659.765051711025
"513" 2 "LAYING" "wBodyGyroMeanY" 58.0723648000237
"514" 2 "LAYING" "wBodyGyroStdY" 659.767376116937
"515" 2 "LAYING" "wBodyGyroMeanZ" 58.114860080928
"516" 2 "LAYING" "wBodyGyroStdZ" 659.763605886643
"517" 2 "LAYING" "wTotalAccMeanX" 58.065322394181
"518" 2 "LAYING" "wTotalAccStdX" 659.768000743453
"519" 2 "LAYING" "wTotalAccMeanY" 58.8522934143088
"520" 2 "LAYING" "wTotalAccStdY" 659.69817047241
"521" 2 "LAYING" "wTotalAccMeanZ" 58.7147466868379
"522" 2 "LAYING" "wTotalAccStdZ" 659.710375401009
"523" 2 "LAYING" "tbodyaccmeanx" 0.234780479395833
"524" 2 "LAYING" "tbodyaccmeany" -0.0435622452041667
"525" 2 "LAYING" "tbodyaccmeanz" -0.0852008280416667
"526" 2 "LAYING" "tbodyaccstdx" -0.928994429791667
"527" 2 "LAYING" "tbodyaccstdy" -0.827342672520833
"528" 2 "LAYING" "tbodyaccstdz" -0.871429010091667
"529" 2 "LAYING" "tgravityaccmeanx" 0.0365652194791667
"530" 2 "LAYING" "tgravityaccmeany" 0.52127522175
"531" 2 "LAYING" "tgravityaccmeanz" 0.546022695395833
"532" 2 "LAYING" "tgravityaccstdx" -0.917001667291667
"533" 2 "LAYING" "tgravityaccstdy" -0.905886833916667
"534" 2 "LAYING" "tgravityaccstdz" -0.912486646458333
"535" 2 "LAYING" "tbodyaccjerkmeanx" 0.0750482509583333
"536" 2 "LAYING" "tbodyaccjerkmeany" 0.006415084668125
"537" 2 "LAYING" "tbodyaccjerkmeanz" -0.00288108696291667
"538" 2 "LAYING" "tbodyaccjerkstdx" -0.94870194
"539" 2 "LAYING" "tbodyaccjerkstdy" -0.916124908958333
"540" 2 "LAYING" "tbodyaccjerkstdz" -0.955561061041667
"541" 2 "LAYING" "tbodygyromeanx" -0.0316356673395833
"542" 2 "LAYING" "tbodygyromeany" -0.070051469175
"543" 2 "LAYING" "tbodygyromeanz" 0.111964238375
"544" 2 "LAYING" "tbodygyrostdx" -0.893843550854167
"545" 2 "LAYING" "tbodygyrostdy" -0.941378405833333
"546" 2 "LAYING" "tbodygyrostdz" -0.916857421666667
"547" 2 "LAYING" "tbodygyrojerkmeanx" -0.094924301375
"548" 2 "LAYING" "tbodygyrojerkmeany" -0.0491678606770833
"549" 2 "LAYING" "tbodygyrojerkmeanz" -0.0638954874375
"550" 2 "LAYING" "tbodygyrojerkstdx" -0.929536048333333
"551" 2 "LAYING" "tbodygyrojerkstdy" -0.963843327708333
"552" 2 "LAYING" "tbodygyrojerkstdz" -0.958927424791667
"553" 2 "LAYING" "tbodyaccmagmean" -0.864958041729167
"554" 2 "LAYING" "tbodyaccmagstd" -0.833238089208333
"555" 2 "LAYING" "tgravityaccmagmean" -0.864958041729167
"556" 2 "LAYING" "tgravityaccmagstd" -0.833238089208333
"557" 2 "LAYING" "tbodyaccjerkmagmean" -0.947081536458333
"558" 2 "LAYING" "tbodyaccjerkmagstd" -0.92276978375
"559" 2 "LAYING" "tbodygyromagmean" -0.873495145229167
"560" 2 "LAYING" "tbodygyromagstd" -0.84319909625
"561" 2 "LAYING" "tbodygyrojerkmagmean" -0.96178161875
"562" 2 "LAYING" "tbodygyrojerkmagstd" -0.94253927125
"563" 2 "LAYING" "fbodyaccmeanx" -0.934417339583333
"564" 2 "LAYING" "fbodyaccmeany" -0.8593074964375
"565" 2 "LAYING" "fbodyaccmeanz" -0.903542417291667
"566" 2 "LAYING" "fbodyaccstdx" -0.927417260208333
"567" 2 "LAYING" "fbodyaccstdy" -0.823735870520833
"568" 2 "LAYING" "fbodyaccstdz" -0.865286228979167
"569" 2 "LAYING" "fbodyaccjerkmeanx" -0.948536226458333
"570" 2 "LAYING" "fbodyaccjerkmeany" -0.916789154791667
"571" 2 "LAYING" "fbodyaccjerkmeanz" -0.948672921875
"572" 2 "LAYING" "fbodyaccjerkstdx" -0.953681771041667
"573" 2 "LAYING" "fbodyaccjerkstdy" -0.921961136041667
"574" 2 "LAYING" "fbodyaccjerkstdz" -0.961312432708333
"575" 2 "LAYING" "fbodygyromeanx" -0.872213128964583
"576" 2 "LAYING" "fbodygyromeany" -0.945145110208333
"577" 2 "LAYING" "fbodygyromeanz" -0.91676453625
"578" 2 "LAYING" "fbodygyrostdx" -0.901505578125
"579" 2 "LAYING" "fbodygyrostdy" -0.939723345416667
"580" 2 "LAYING" "fbodygyrostdz" -0.92493634875
"581" 2 "LAYING" "fbodyaccmagmean" -0.877738054895833
"582" 2 "LAYING" "fbodyaccmagstd" -0.840027698041667
"583" 2 "LAYING" "fbodybodyaccjerkmagmean" -0.926791018958333
"584" 2 "LAYING" "fbodybodyaccjerkmagstd" -0.917639425833333
"585" 2 "LAYING" "fbodybodygyromagmean" -0.877545593958333
"586" 2 "LAYING" "fbodybodygyromagstd" -0.849235914375
"587" 2 "LAYING" "fbodybodygyrojerkmagmean" -0.948575951041667
"588" 2 "LAYING" "fbodybodygyrojerkmagstd" -0.939418782291667
"589" 2 "SITTING" "wBodyAccMeanX" 57.8817673337693
"590" 2 "SITTING" "wBodyAccStdX" 657.411646459938
"591" 2 "SITTING" "wBodyAccMeanY" 57.8826219375441
"592" 2 "SITTING" "wBodyAccStdY" 657.411570770427
"593" 2 "SITTING" "wBodyAccMeanZ" 57.8815687188632
"594" 2 "SITTING" "wBodyAccStdZ" 657.411664187262
"595" 2 "SITTING" "wBodyGyroMeanX" 57.8636558254123
"596" 2 "SITTING" "wBodyGyroStdX" 657.413253743772
"597" 2 "SITTING" "wBodyGyroMeanY" 57.8883231197548
"598" 2 "SITTING" "wBodyGyroStdY" 657.411064967827
"599" 2 "SITTING" "wBodyGyroMeanZ" 57.8620589092534
"600" 2 "SITTING" "wBodyGyroStdZ" 657.413395799807
"601" 2 "SITTING" "wTotalAccMeanX" 58.8748363982474
"602" 2 "SITTING" "wTotalAccStdX" 657.323528426698
"603" 2 "SITTING" "wTotalAccMeanY" 57.7958585403128
"604" 2 "SITTING" "wTotalAccStdY" 657.419269364152
"605" 2 "SITTING" "wTotalAccMeanZ" 58.0698668687216
"606" 2 "SITTING" "wTotalAccStdZ" 657.394955775519
"607" 2 "SITTING" "tbodyaccmeanx" 0.267572322934783
"608" 2 "SITTING" "tbodyaccmeany" -0.00701317504847826
"609" 2 "SITTING" "tbodyaccmeanz" -0.10635786423913
"610" 2 "SITTING" "tbodyaccstdx" -0.981658229130435
"611" 2 "SITTING" "tbodyaccstdy" -0.945859565
"612" 2 "SITTING" "tbodyaccstdz" -0.961947485652174
"613" 2 "SITTING" "tgravityaccmeanx" 0.768182340869565
"614" 2 "SITTING" "tgravityaccmeany" 0.012057297173913
"615" 2 "SITTING" "tgravityaccmeanz" 0.209002620221739
"616" 2 "SITTING" "tgravityaccstdx" -0.969195584782609
"617" 2 "SITTING" "tgravityaccstdy" -0.95563076826087
"618" 2 "SITTING" "tgravityaccstdz" -0.968758440434783
"619" 2 "SITTING" "tbodyaccjerkmeanx" 0.0769417441956522
"620" 2 "SITTING" "tbodyaccjerkmeany" 0.00274821553413043
"621" 2 "SITTING" "tbodyaccjerkmeanz" -0.00575311725343478
"622" 2 "SITTING" "tbodyaccjerkstdx" -0.98819531826087
"623" 2 "SITTING" "tbodyaccjerkstdy" -0.981684361086957
"624" 2 "SITTING" "tbodyaccjerkstdz" -0.99030344673913
"625" 2 "SITTING" "tbodygyromeanx" -0.0326004820782609
"626" 2 "SITTING" "tbodygyromeany" -0.0793970927608696
"627" 2 "SITTING" "tbodygyromeanz" 0.0772716283043478
"628" 2 "SITTING" "tbodygyrostdx" -0.98026691826087
"629" 2 "SITTING" "tbodygyrostdy" -0.976047004782609
"630" 2 "SITTING" "tbodygyrostdz" -0.95411676826087
"631" 2 "SITTING" "tbodygyrojerkmeanx" -0.10027649426087
"632" 2 "SITTING" "tbodygyrojerkmeany" -0.0398545786956522
"633" 2 "SITTING" "tbodygyrojerkmeanz" -0.0496924456369565
"634" 2 "SITTING" "tbodygyrojerkstdx" -0.991925574130435
"635" 2 "SITTING" "tbodygyrojerkstdy" -0.990809894130435
"636" 2 "SITTING" "tbodygyrojerkstdz" -0.989730242826087
"637" 2 "SITTING" "tbodyaccmagmean" -0.962109692391304
"638" 2 "SITTING" "tbodyaccmagstd" -0.953519147608696
"639" 2 "SITTING" "tgravityaccmagmean" -0.962109692391304
"640" 2 "SITTING" "tgravityaccmagstd" -0.953519147608696
"641" 2 "SITTING" "tbodyaccjerkmagmean" -0.988888701304348
"642" 2 "SITTING" "tbodyaccjerkmagstd" -0.986525282608696
"643" 2 "SITTING" "tbodygyromagmean" -0.947557024347826
"644" 2 "SITTING" "tbodygyromagstd" -0.951522202826087
"645" 2 "SITTING" "tbodygyrojerkmagmean" -0.992563354782609
"646" 2 "SITTING" "tbodygyrojerkmagstd" -0.990163038043478
"647" 2 "SITTING" "fbodyaccmeanx" -0.984053417826087
"648" 2 "SITTING" "fbodyaccmeany" -0.958793282391304
"649" 2 "SITTING" "fbodyaccmeanz" -0.975945873695652
"650" 2 "SITTING" "fbodyaccstdx" -0.980868865434783
"651" 2 "SITTING" "fbodyaccstdy" -0.942807918695652
"652" 2 "SITTING" "fbodyaccstdz" -0.957704881304348
"653" 2 "SITTING" "fbodyaccjerkmeanx" -0.988404022391304
"654" 2 "SITTING" "fbodyaccjerkmeany" -0.98177523326087
"655" 2 "SITTING" "fbodyaccjerkmeanz" -0.988834011304348
"656" 2 "SITTING" "fbodyaccjerkstdx" -0.989051485434783
"657" 2 "SITTING" "fbodyaccjerkstdy" -0.982933457826087
"658" 2 "SITTING" "fbodyaccjerkstdz" -0.990316203043478
"659" 2 "SITTING" "fbodygyromeanx" -0.979904001956522
"660" 2 "SITTING" "fbodygyromeany" -0.981178860869565
"661" 2 "SITTING" "fbodygyromeanz" -0.961030463913043
"662" 2 "SITTING" "fbodygyrostdx" -0.980644738913043
"663" 2 "SITTING" "fbodygyrostdy" -0.973784978695652
"664" 2 "SITTING" "fbodygyrostdz" -0.956284510217391
"665" 2 "SITTING" "fbodyaccmagmean" -0.966247428478261
"666" 2 "SITTING" "fbodyaccmagstd" -0.954331868043478
"667" 2 "SITTING" "fbodybodyaccjerkmagmean" -0.986840023695652
"668" 2 "SITTING" "fbodybodyaccjerkmagstd" -0.984820543695652
"669" 2 "SITTING" "fbodybodygyromagmean" -0.968047991956522
"670" 2 "SITTING" "fbodybodygyromagstd" -0.95011238173913
"671" 2 "SITTING" "fbodybodygyrojerkmagmean" -0.990936687826087
"672" 2 "SITTING" "fbodybodygyrojerkmagstd" -0.98958064326087
"673" 2 "STANDING" "wBodyAccMeanX" 57.6248174264992
"674" 2 "STANDING" "wBodyAccStdX" 654.491327492154
"675" 2 "STANDING" "wBodyAccMeanY" 57.6240812168302
"676" 2 "STANDING" "wBodyAccStdY" 654.491392871553
"677" 2 "STANDING" "wBodyAccMeanZ" 57.6255351570012
"678" 2 "STANDING" "wBodyAccStdZ" 654.491264005022
"679" 2 "STANDING" "wBodyGyroMeanX" 57.628650309374
"680" 2 "STANDING" "wBodyGyroStdX" 654.490988413968
"681" 2 "STANDING" "wBodyGyroMeanY" 57.6212991120743
"682" 2 "STANDING" "wBodyGyroStdY" 654.491640646806
"683" 2 "STANDING" "wBodyGyroMeanZ" 57.6254085619134
"684" 2 "STANDING" "wBodyGyroStdZ" 654.491275671132
"685" 2 "STANDING" "wTotalAccMeanX" 58.587327069466
"686" 2 "STANDING" "wTotalAccStdX" 654.405921164969
"687" 2 "STANDING" "wTotalAccMeanY" 57.275265805412
"688" 2 "STANDING" "wTotalAccStdY" 654.522344256376
"689" 2 "STANDING" "wTotalAccMeanZ" 57.7465708423664
"690" 2 "STANDING" "wTotalAccStdZ" 654.480523984399
"691" 2 "STANDING" "tbodyaccmeanx" 0.27323009962963
"692" 2 "STANDING" "tbodyaccmeany" -0.0147977532074074
"693" 2 "STANDING" "tbodyaccmeanz" -0.107256979814815
"694" 2 "STANDING" "tbodyaccstdx" -0.787454008888889
"695" 2 "STANDING" "tbodyaccstdy" -0.642207884031481
"696" 2 "STANDING" "tbodyaccstdz" -0.64589540292963
"697" 2 "STANDING" "tgravityaccmeanx" 0.929406403703704
"698" 2 "STANDING" "tgravityaccmeany" -0.240077042611111
"699" 2 "STANDING" "tgravityaccmeanz" 0.0317729910351852
"700" 2 "STANDING" "tgravityaccstdx" -0.978382400925926
"701" 2 "STANDING" "tgravityaccstdy" -0.957300762037037
"702" 2 "STANDING" "tgravityaccstdz" -0.939571002222222
"703" 2 "STANDING" "tbodyaccjerkmeanx" 0.0919005316574074
"704" 2 "STANDING" "tbodyaccjerkmeany" 0.000717000912962963
"705" 2 "STANDING" "tbodyaccjerkmeanz" -0.0310640988807037
"706" 2 "STANDING" "tbodyaccjerkstdx" -0.821050129444444
"707" 2 "STANDING" "tbodyaccjerkstdy" -0.788346694074074
"708" 2 "STANDING" "tbodyaccjerkstdz" -0.902821906296296
"709" 2 "STANDING" "tbodygyromeanx" -0.004281896685
"710" 2 "STANDING" "tbodygyromeany" -0.104290808124074
"711" 2 "STANDING" "tbodygyromeanz" 0.0822343645611111
"712" 2 "STANDING" "tbodygyrostdx" -0.837361837037037
"713" 2 "STANDING" "tbodygyrostdy" -0.667107944259259
"714" 2 "STANDING" "tbodygyrostdz" -0.821488297222222
"715" 2 "STANDING" "tbodygyrojerkmeanx" -0.0989364172592593
"716" 2 "STANDING" "tbodygyrojerkmeany" -0.0379523449685185
"717" 2 "STANDING" "tbodygyrojerkmeanz" -0.0511526233037037
"718" 2 "STANDING" "tbodygyrojerkstdx" -0.869421217222222
"719" 2 "STANDING" "tbodygyrojerkstdy" -0.877591250555556
"720" 2 "STANDING" "tbodygyrojerkstdz" -0.86536372537037
"721" 2 "STANDING" "tbodyaccmagmean" -0.698113969703704
"722" 2 "STANDING" "tbodyaccmagstd" -0.743654373888889
"723" 2 "STANDING" "tgravityaccmagmean" -0.698113969703704
"724" 2 "STANDING" "tgravityaccmagstd" -0.743654373888889
"725" 2 "STANDING" "tbodyaccjerkmagmean" -0.824861143333333
"726" 2 "STANDING" "tbodyaccjerkmagstd" -0.828032297777778
"727" 2 "STANDING" "tbodygyromagmean" -0.695776132711111
"728" 2 "STANDING" "tbodygyromagstd" -0.707565570644444
"729" 2 "STANDING" "tbodygyrojerkmagmean" -0.871547386851852
"730" 2 "STANDING" "tbodygyrojerkmagstd" -0.888561168703704
"731" 2 "STANDING" "fbodyaccmeanx" -0.801364181111111
"732" 2 "STANDING" "fbodyaccmeany" -0.713005680431481
"733" 2 "STANDING" "fbodyaccmeanz" -0.790787923703704
"734" 2 "STANDING" "fbodyaccstdx" -0.782957781111111
"735" 2 "STANDING" "fbodyaccstdy" -0.631801875166667
"736" 2 "STANDING" "fbodyaccstdz" -0.608895331262963
"737" 2 "STANDING" "fbodyaccjerkmeanx" -0.831028023518519
"738" 2 "STANDING" "fbodyaccjerkmeany" -0.801042449444444
"739" 2 "STANDING" "fbodyaccjerkmeanz" -0.893792248888889
"740" 2 "STANDING" "fbodyaccjerkstdx" -0.826743305185185
"741" 2 "STANDING" "fbodyaccjerkstdy" -0.788678217037037
"742" 2 "STANDING" "fbodyaccjerkstdz" -0.910427220740741
"743" 2 "STANDING" "fbodygyromeanx" -0.814592146111111
"744" 2 "STANDING" "fbodygyromeany" -0.774141247592593
"745" 2 "STANDING" "fbodygyromeanz" -0.804518096851852
"746" 2 "STANDING" "fbodygyrostdx" -0.845930260925926
"747" 2 "STANDING" "fbodygyrostdy" -0.618360957518518
"748" 2 "STANDING" "fbodygyrostdz" -0.844038355555556
"749" 2 "STANDING" "fbodyaccmagmean" -0.763975959814815
"750" 2 "STANDING" "fbodyaccmagstd" -0.773193976296296
"751" 2 "STANDING" "fbodybodyaccjerkmagmean" -0.816936382962963
"752" 2 "STANDING" "fbodybodyaccjerkmagstd" -0.844015692962963
"753" 2 "STANDING" "fbodybodygyromagmean" -0.776476198518519
"754" 2 "STANDING" "fbodybodygyromagstd" -0.715069700796296
"755" 2 "STANDING" "fbodybodygyrojerkmagmean" -0.884619481481482
"756" 2 "STANDING" "fbodybodygyrojerkmagstd" -0.902295470925926
"757" 2 "WALKING" "wBodyAccMeanX" 58.2865867177412
"758" 2 "WALKING" "wBodyAccStdX" 662.011084198426
"759" 2 "WALKING" "wBodyAccMeanY" 58.2860635366471
"760" 2 "WALKING" "wBodyAccStdY" 662.011122887781
"761" 2 "WALKING" "wBodyAccMeanZ" 58.2877418752101
"762" 2 "WALKING" "wBodyAccStdZ" 662.010963348327
"763" 2 "WALKING" "wBodyGyroMeanX" 58.2608787295134
"764" 2 "WALKING" "wBodyGyroStdX" 662.013449940029
"765" 2 "WALKING" "wBodyGyroMeanY" 58.2985148674555
"766" 2 "WALKING" "wBodyGyroStdY" 662.010094404072
"767" 2 "WALKING" "wBodyGyroMeanZ" 58.2852850295011
"768" 2 "WALKING" "wBodyGyroStdZ" 662.01122134989
"769" 2 "WALKING" "wTotalAccMeanX" 59.2603863289581
"770" 2 "WALKING" "wTotalAccStdX" 661.924675997222
"771" 2 "WALKING" "wTotalAccMeanY" 57.9604925639167
"772" 2 "WALKING" "wTotalAccStdY" 662.04001164405
"773" 2 "WALKING" "wTotalAccMeanZ" 58.3648781940657
"774" 2 "WALKING" "wTotalAccStdZ" 662.004118682822
"775" 2 "WALKING" "tbodyaccmeanx" 0.264158059423729
"776" 2 "WALKING" "tbodyaccmeany" -0.0142648968589831
"777" 2 "WALKING" "tbodyaccmeanz" -0.132867407932203
"778" 2 "WALKING" "tbodyaccstdx" -0.509112149322034
"779" 2 "WALKING" "tbodyaccstdy" -0.264297883727119
"780" 2 "WALKING" "tbodyaccstdz" -0.438812094864407
"781" 2 "WALKING" "tgravityaccmeanx" 0.716629057474576
"782" 2 "WALKING" "tgravityaccmeany" 0.0197051617966102
